D,D,D,D,D,D,D,D
3.7590222700138355e-09,2.348770941650997e-09,2.064135402622357e-09,1.919390489298932e-09,1.9631624825779948e-09,2.5321774999234422e-09,2.491592054363089e-09,2.876937846046425e-09
3.7088414534072643e-09,2.30770491509174e-09,2.023587977805291e-09,1.882611767142391e-09,1.9265328182948608e-09,2.491564971023248e-09,2.460340069504121e-09,2.8462161857289235e-09
3.6587752996173886e-09,2.267202143658048e-09,1.98375409962566e-09,1.846476077426977e-09,1.8904195400252888e-09,2.451521930359208e-09,2.429558124039381e-09,2.815860540119282e-09
3.608814273051107e-09,2.2272614534992317e-09,1.9446346029160432e-09,1.8109855536001421e-09,1.854824359394397e-09,2.4120467081727917e-09,2.399244849756428e-09,2.785866528052393e-09
3.558947534307497e-09,2.187881220439665e-09,1.906230060403661e-09,1.7761421819595942e-09,1.8197487893928563e-09,2.3731370836529302e-09,2.369398340978613e-09,2.7562289717932803e-09
3.509162816561173e-09,2.149059314219728e-09,1.868540743267637e-09,1.7419477713772406e-09,1.785194109526929e-09,2.334790215683086e-09,2.3400160823698173e-09,2.7269417999648203e-09
3.459446287867212e-09,2.110793035382116e-09,1.831566576065337e-09,1.7084039182546891e-09,1.7511613257737607e-09,2.297002564403521e-09,2.3110948667425993e-09,2.697997937586022e-09
3.4097823974823883e-09,2.0730790436822742e-09,1.7953070851282012e-09,1.6755119659125702e-09,1.7176511245014883e-09,2.259769802189849e-09,2.282630701299374e-09,2.669389181248462e-09
3.360153703998536e-09,2.035913276703905e-09,1.7597613393637396e-09,1.643272957464333e-09,1.6846638193598742e-09,2.223086712404413e-09,2.2546187004543408e-09,2.641106057108387e-09
3.310540682724774e-09,1.9992908571195107e-09,1.7249278821979467e-09,1.6116875810410744e-09,1.6521992899581146e-09,2.186947073977528e-09,2.227052963037184e-09,2.6131376589493022e-09
3.260921509340287e-09,1.9632059867506476e-09,1.690804653153652e-09,1.580756106013943e-09,1.6202569109238454e-09,2.151343529522659e-09,2.1999264312702863e-09,2.585471463065753e-09
3.211271816334774e-09,1.9276518252305954e-09,1.6573888972618083e-09,1.5504783085854611e-09,1.5888354696588248e-09,2.1162674342540324e-09,2.1732307284014996e-09,2.5580931161001747e-09
3.161564418160437e-09,1.892620350647581e-09,1.6246770601420901e-09,1.5208533847876047e-09,1.5579330707704923e-09,2.081708682450189e-09,2.1469559712617902e-09,2.530986191215708e-09
3.111769000305867e-09,1.858102199026184e-09,1.592664666143851e-09,1.4918798485102431e-09,1.5275470247446767e-09,2.047655507565016e-09,2.121090553259094e-09,2.504131907072652e-09
3.0618517666437642e-09,1.824086478863674e-09,1.5613461763850947e-09,1.463555411668913e-09,1.4976737179104802e-09,2.0140942512969726e-09,2.095620892385692e-09,2.4775088029459774e-09
3.011775038374001e-09,1.7905605561493722e-09,1.5307148228444063e-09,1.435876842981212e-09,1.46830846011487e-09,1.9810090959573807e-09,2.0705311376628988e-09,2.451092361933974e-09
2.961496796628759e-09,1.757509804312225e-09,1.500762413799972e-09,1.408839801014448e-09,1.439445305727777e-09,1.9483817532694715e-09,2.0458028260019397e-09,2.42485457247728e-09
2.910970159290468e-09,1.7249173123209295e-09,1.4714791048366207e-09,1.3824386361546526e-09,1.4110768426060454e-09,1.9161911012322006e-09,2.021414479659932e-09,2.398763416259065e-09
2.8601427807124932e-09,1.692763542623049e-09,1.442853128274744e-09,1.356666154855639e-09,1.383193942383937e-09,1.884412758797889e-09,1.997341132192275e-09,2.3727822678499704e-09
2.80895616075696e-09,1.6610259286728363e-09,1.4148704721433415e-09,1.3315133378813335e-09,1.355785463863742e-09,1.8530185857439343e-09,1.9735537679213995e-09,2.346869188055726e-09
2.7573448467577893e-09,1.6296783993364843e-09,1.3875144975959123e-09,1.3069690021355131e-09,1.3288378992379155e-09,1.8219760921138182e-09,1.9500186562655133e-09,2.320976088594002e-09
2.7052355085400652e-09,1.598690814316427e-09,1.3607654808010191e-09,1.2830193929270284e-09,1.3023349502479806e-09,1.7912477377673242e-09,1.926696557544973e-09,2.295047740196616e-09
2.652545862297065e-09,1.568028290685643e-09,1.334600061611156e-09,1.2596476899333643e-09,1.2762570179790884e-09,1.76079009765338e-09,1.903541770772927e-09,2.269020589109002e-09
2.5991834137110447e-09,1.5376503953730808e-09,1.308990576431806e-09,1.2368334054067354e-09,1.2505805855413747e-09,1.7305528620478195e-09,1.880500985970089e-09,2.242821337734074e-09
2.5450439838776503e-09,1.5075101715744424e-09,1.283904246258271e-09,1.2145516468983771e-09,1.2252774670270546e-09,1.7004776326839396e-09,1.8575118930705282e-09,2.216365233104943e-09
2.4900099729504232e-09,1.477552958021194e-09,1.2593021822471401e-09,1.192772208379125e-09,1.2003138883460744e-09,1.670496464783568e-09,1.834501485605525e-09,2.1895539909904714e-09
2.433948305401133e-09,1.4477149480171582e-09,1.2351381596107483e-09,1.171458442265861e-09,1.1756493550979792e-09,1.640530090510185e-09,1.8113839787818946e-09,2.1622732623314403e-09
2.3767079866425398e-09,1.4179214190212664e-09,1.211357094880961e-09,1.1505658493151958e-09,1.151235248491132e-09,1.6104857399886595e-09,1.7880582364851724e-09,2.134389520399547e-09
2.3181171824677806e-09,1.3880845416923247e-09,1.187893139946128e-09,1.1300403018328702e-09,1.1270130709498203e-09,1.5802544498472164e-09,1.764404567488969e-09,2.10574620872373e-09
2.257979708927987e-09,1.35810064736292e-09,1.1646672761623563e-09,1.1098157855221596e-09,1.1029122362279126e-09,1.5497077134801115e-09,1.740280703868765e-09,2.076158937324485e-09
2.196070788972107e-09,1.3278467914076907e-09,1.1415842494331807e-09,1.0898115025413115e-09,1.078847261240449e-09,1.5186932778464735e-09,1.7155167085448542e-09,2.0454094420772716e-09
2.132131890713104e-09,1.297176391745126e-09,1.1185286265871696e-09,1.069928116798941e-09,1.054714163396291e-09,1.4870298225932015e-09,1.689908465334635e-09,2.013237920057881e-09
2.065864406760146e-09,1.2659136389172902e-09,1.0953596655924142e-09,1.0500428325382066e-09,1.0303857902006966e-09,1.4545001595292056e-09,1.6632092705741514e-09,1.9793332088217892e-09
1.9969218592487812e-09,1.233846254753678e-09,1.0719045628173743e-09,1.0300028634646643e-09,1.00570569514306e-09,1.4208424500585036e-09,1.6351188495273563e-09,1.9433200686730343e-09
1.924900213147725e-09,1.200716001575584e-09,1.047949446624516e-09,1.0096166469878744e-09,9.80480005949909e-10,1.3857387333504075e-09,1.605268830433963e-09,1.9047425210457708e-09
1.8493257396680091e-09,1.1662060829166198e-09,1.0232271901256935e-09,9.88641844785493e-10,9.544664764519435e-10,1.3487997542160623e-09,1.5732032706148611e-09,1.8630417403680773e-09
1.769639675087202e-09,1.1299241802295122e-09,9.974006529263999e-10,9.667686753680267e-10,9.273595185692413e-10,1.3095446206911275e-09,1.538352153601771e-09,1.8175263049669963e-09
1.6851786423811431e-09,1.0913792550494947e-09,9.700392212753954e-10,9.43596320844062e-10,8.987693853735663e-10,1.2673731138686852e-09,1.4999947123403955e-09,1.7673315405750704e-09
1.5951494044399592e-09,1.0499492700795474e-09,9.405853003606771e-10,9.185988102532763e-10,8.681926594862456e-10,1.2215273575263586e-09,1.457207715937827e-09,1.7113629905672075e-09
8.252872489555234e-09,4.574441767805007e-09,3.776362289737784e-09,3.406327448577283e-09,3.450065680337835e-09,4.5798822246983574e-09,4.693090671298925e-09,5.6133982358084e-09
8.139682236485218e-09,4.5181998726110295e-09,3.7313891147122505e-09,3.367410280645567e-09,3.407125309096129e-09,4.53095189250281e-09,4.655238198045512e-09,5.570546977112374e-09
8.02680615879078e-09,4.4624251151167815e-09,3.68708175252677e-09,3.3290591895163483e-09,3.364733634201396e-09,4.4825295419127884e-09,4.6178420353960135e-09,5.527828331440949e-09
7.914211063227056e-09,4.407108149714064e-09,3.643435614474587e-09,3.291271062680761e-09,3.322885773196439e-09,4.43460362108249e-09,4.58088965754257e-09,5.4852214548662145e-09
7.801860840562746e-09,4.352238262232848e-09,3.600445194661134e-09,3.254041975269211e-09,3.2815759242182933e-09,4.387161100254346e-09,4.544366926519402e-09,5.442703248328436e-09
7.689716208296805e-09,4.297803221744474e-09,3.558103957945517e-09,3.217367084891201e-09,3.240797254775482e-09,4.340187309051742e-09,4.5082579090387135e-09,5.4002481191938006e-09
7.577734424616326e-09,4.2437891138175405e-09,3.516404212884657e-09,3.181240512099695e-09,3.2005417758673476e-09,4.2936657531200405e-09,4.472544669600861e-09,5.35782771333907e-09
7.465868969802738e-09,4.19018015248336e-09,3.4753369673518e-09,3.145655204235481e-09,3.1608001992153623e-09,4.247577907030359e-09,4.437207036281629e-09,5.315410613465898e-09
7.354069190700355e-09,4.136958467699629e-09,3.434891764082506e-09,3.110602780004092e-09,3.1215617749858683e-09,4.201902979824706e-09,4.402222334968553e-09,5.272961998620783e-09
7.242279903174737e-09,4.0841038645265096e-09,3.395056492890512e-09,3.076073351646748e-09,3.082814106904025e-09,4.156617648932052e-09,4.3675650870488085e-09,5.230443259016369e-09
7.130440946680126e-09,4.031593549556672e-09,3.355817175688545e-09,3.042055320981473e-09,3.0445429410984133e-09,4.111695757413203e-09,4.333206664640087e-09,5.187811559214574e-09
7.018486684087076e-09,3.9794018193125525e-09,3.317157719695676e-09,3.008535144868059e-09,3.006731924317337e-09,4.0671079685503605e-09,4.299114896331533e-09,5.145019341462407e-09
6.906345438783002e-09,3.927499704328831e-09,3.2790596333050124e-09,2.9754970647777287e-09,2.9693623263221834e-09,4.022821370655892e-09,4.265253615051047e-09,5.1020137594544645e-09
6.793938859698196e-09,3.875854561427232e-09,3.24150169796249e-09,2.942922794071838e-09,2.9324127202376915e-09,3.978799023588263e-09,4.2315821380126965e-09,5.058736030948944e-09
6.681181203278477e-09,3.824429605201616e-09,3.2044595880241053e-09,2.91079115526728e-09,2.8958586133754463e-09,3.934999436752167e-09,4.198054666659636e-09,5.015120695408018e-09
6.567978519476321e-09,3.7731833679153075e-09,3.167905428847066e-09,2.879077657928317e-09,2.859672019499412e-09,3.891375966270401e-09,4.1646195920068494e-09,4.971094760081435e-09
6.454227726473881e-09,3.7220690747565623e-09,3.1318072812281763e-09,2.847754005775058e-09,2.823820961570146e-09,3.847876116411181e-09,4.131218687661562e-09,4.926576714556239e-09
6.3398155560095035e-09,3.671033918612675e-09,3.096128537629373e-09,2.8167875190457246e-09,2.788268891612379e-09,3.8044407271396424e-09,4.097786168919542e-09,4.881475389609192e-09
6.2246173477196524e-09,3.620018215040471e-09,3.060827212246236e-09,2.786140454921445e-09,2.7529740113385798e-09,3.761003025617913e-09,4.064247591452177e-09,4.8356886309866525e-09
6.108495666686751e-09,3.568954413745076e-09,3.0258551026940373e-09,2.755769204742779e-09,2.7178884733763983e-09,3.7174875144175085e-09,4.0305185569505665e-09,4.789101752233662e-09
5.991298713225286e-09,3.517765937375806e-09,2.9911567956113503e-09,2.7256233415404278e-09,2.6829574381439115e-09,3.673808662788741e-09,3.996503185295633e-09,4.7415857225236465e-09
5.872858487568095e-09,3.4663658114563475e-09,2.9566684814483636e-09,2.695644484719843e-09,2.6481179552864227e-09,3.629869359173857e-09,3.962092302847521e-09,4.692995035115399e-09
5.7529886642483085e-09,3.4146550403356477e-09,2.9223165345919914e-09,2.6657649400987023e-09,2.613297630710558e-09,3.585559072683664e-09,3.927161283636513e-09,4.6431651889255855e-09
5.631482121186389e-09,3.3625206725626204e-09,2.888015803097291e-09,2.6359060622430914e-09,2.5784130300615907e-09,3.540751657770182e-09,3.891567463630142e-09,4.591909698909305e-09
5.508108056255907e-09,3.3098334841942372e-09,2.853667536645735e-09,2.6059762712649563e-09,2.543367756189727e-09,3.495302718767984e-09,3.855147026576731e-09,4.53901652925943e-09
5.38260860870673e-09,3.256445189109179e-09,2.8191568605949675e-09,2.5758686366673276e-09,2.508050120677046e-09,3.449046427986129e-09,3.817711231392572e-09,4.484243815301967e-09
5.254694883367904e-09,3.2021850597967357e-09,2.7843496761743612e-09,2.545457914654769e-09,2.4723303063104004e-09,3.401791660633054e-09,3.779041813184535e-09,4.427314703126917e-09
5.124042250760252e-09,3.146855808086825e-09,2.749088829263608e-09,2.5145968900087755e-09,2.4360568863631672e-09,3.353317269329184e-09,3.7388853392364755e-09,4.367911087373068e-09
4.990284764488091e-09,3.090228529698076e-09,2.7131893387574107e-09,2.483111825455878e-09,2.399052524605037e-09,3.303366266386741e-09,3.6969462325879964e-09,4.305665962835138e-09
4.853008496275579e-09,3.032036454745444e-09,2.6764324044004834e-09,2.450796755025369e-09,2.361108622676437e-09,3.251638607813702e-09,3.652878081860066e-09,4.240154018510213e-09
4.711743535693241e-09,2.971967161862068e-09,2.638557814419494e-09,2.417406265163024e-09,2.321978602318456e-09,3.1977821709151157e-09,3.6062727259642972e-09,4.17087998447351e-09
4.565954331724109e-09,2.9096527966240623e-09,2.599254232070149e-09,2.382646276247993e-09,2.2813693992847507e-09,3.1413813753169804e-09,3.556646420231574e-09,4.09726407964812e-09
4.415027960906962e-09,2.844657671040207e-09,2.5581466370428515e-09,2.3461621491339476e-09,2.238930588960766e-09,3.081942697033506e-09,3.503422132031501e-09,4.0186236830501125e-09
4.258259783547938e-09,2.77646238805767e-09,2.5147799007818013e-09,2.307523167581991e-09,2.1942403383962237e-09,3.018876039139422e-09,3.445906641846364e-09,3.934150033908509e-09
4.094835783469978e-09,2.7044432995766027e-09,2.4685970335230604e-09,2.266202042212072e-09,2.1467870506236397e-09,2.951470507714629e-09,3.383260581584401e-09,3.8428783137742605e-09
3.923810660893737e-09,2.627845615527647e-09,2.418909972834534e-09,2.2215474707598727e-09,2.0959450791382982e-09,2.878862530165476e-09,3.3144587325270062e-09,3.743648809246003e-09
3.744080437276167e-09,2.545747750682265e-09,2.3648597512662472e-09,2.1727468501538517e-09,2.040942152763625e-09,2.799993335414909e-09,3.2382366788216687e-09,3.635055891541121e-09
3.5543478983062253e-09,2.4570133872839677e-09,2.305361249641773e-09,2.1187747595503548e-09,1.980815013373666e-09,2.713551411627739e-09,3.153018015560142e-09,3.515380108999234e-09
3.3530785912642164e-09,2.360226015222614e-09,2.2390250998069964e-09,2.0583204555792064e-09,1.914347974494725e-09,2.617893362919677e-09,3.056813309738002e-09,3.382496491846302e-09
2.7351919235794837e-09,1.548880493313618e-09,1.242019173092308e-09,1.166035940466322e-09,1.21358628055302e-09,1.5537236654639482e-09,1.685596548708683e-09,1.944029113583736e-09
2.700969981825277e-09,1.533109653923814e-09,1.2313997738082158e-09,1.1554043876956207e-09,1.2043242670563291e-09,1.540306490587286e-09,1.6761385735068241e-09,1.934448490600752e-09
2.666629901689946e-09,1.517350142889903e-09,1.2209071056686667e-09,1.1449004992176522e-09,1.1949984536459444e-09,1.526941190752115e-09,1.6666565350564254e-09,1.9246962512225513e-09
2.632164149271868e-09,1.5015984465570882e-09,1.210538553792776e-09,1.1345216787858994e-09,1.1856073388979143e-09,1.513623267825121e-09,1.657145323680823e-09,1.914763398942983e-09
2.5975641128510184e-09,1.4858505303701694e-09,1.2002911233903396e-09,1.1242649591659494e-09,1.1761490421977022e-09,1.500347674017357e-09,1.647599188378005e-09,1.904640045637199e-09
2.562820022715313e-09,1.470101785082969e-09,1.1901613960007463e-09,1.1141269588943594e-09,1.166621259274543e-09,1.4871087531966263e-09,1.638011666435452e-09,1.894315321757326e-09
2.5279208616490567e-09,1.4543469663924815e-09,1.1801454800075131e-09,1.1041038333863226e-09,1.157021212060857e-09,1.4739001748643547e-09,1.6283755041269721e-09,1.8837772757539998e-09
2.4928542648939315e-09,1.438580127041787e-09,1.170238954550991e-09,1.0941912195331066e-09,1.1473455920353143e-09,1.4607148597118874e-09,1.61868256716086e-09,1.873012761190525e-09
2.457606408214233e-09,1.422794540276595e-09,1.160436805804679e-09,1.0843841727786038e-09,1.1375904960637804e-09,1.4475448954850332e-09,1.6089237393185671e-09,1.862007309763687e-09
2.422161882481172e-09,1.4069826133441507e-09,1.1507333543909856e-09,1.0746770954810221e-09,1.1277513535767976e-09,1.4343814416593115e-09,1.5990888074432647e-09,1.8507449881397023e-09
2.3865035529464077e-09,1.3911357894937854e-09,1.1411221724851531e-09,1.0650636551473859e-09,1.1178228437161242e-09,1.4212146211609455e-09,1.5891663306065763e-09,1.8392082361545994e-09
2.3506124010763183e-09,1.3752444366579581e-09,1.1315959888767055e-09,1.055536690859793e-09,1.1077988008288491e-09,1.408033397041278e-09,1.579143490875161e-09,1.8273776834930327e-09
2.3144673464707997e-09,1.359297720656226e-09,1.1221465799197614e-09,1.0460881058892992e-09,1.0976721063837896e-09,1.394825431617692e-09,1.569005922609883e-09,1.8152319414379734e-09
2.2780450459773873e-09,1.3432834603561263e-09,1.1127646438884083e-09,1.036708744095823e-09,1.0874345650135552e-09,1.3815769251148052e-09,1.5587375166323584e-09,1.8027473656535907e-09
2.2413196666143004e-09,1.327187961725388e-09,1.1034396557402082e-09,1.027388247224433e-09,1.0770767619310947e-09,1.3682724302492071e-09,1.548320194860702e-09,1.7898977851975286e-09
2.204262628328447e-09,1.3109958271023544e-09,1.0941596986594339e-09,1.01811488960846e-09,1.0665878984142839e-09,1.3548946384819681e-09,1.5377336501165141e-09,1.7766541920277376e-09
2.1668423119021627e-09,1.2946897352596003e-09,1.0849112679616514e-09,1.0088753860415343e-09,1.055955601362696e-09,1.341424132768375e-09,1.5269550446891327e-09,1.7629843841274076e-09
2.129023726470257e-09,1.2782501869118087e-09,1.0756790419571495e-09,9.996546676531059e-10,1.0451657020817643e-09,1.3278391005312664e-09,1.515958659861903e-09,1.748852553970039e-09
2.0907681300739143e-09,1.2616552091676027e-09,1.0664456131290514e-09,9.904356194535226e-10,1.0342019783853883e-09,1.3141149992021575e-09,1.5047154868713915e-09,1.7342188123136952e-09
2.0520325954205573e-09,1.244880010989566e-09,1.0571911714122111e-09,9.811987717450508e-10,1.023045852778763e-09,1.300224164944728e-09,1.493192747598451e-09,1.7190386351615075e-09
2.012769511489598e-09,1.227896579924349e-09,1.0478931293591907e-09,9.71921935728847e-10,1.0116760378059147e-09,1.28613535299155e-09,1.481353330541248e-09,1.7032622190409756e-09
1.972926009742984e-09,1.210673208087698e-09,1.0385256764137991e-09,9.62579771253794e-10,1.0000681175187375e-09,1.2718131952526506e-09,1.469155124121672e-09,1.6868337263816803e-09
1.9324433013872677e-09,1.1931739324946215e-09,1.0290592461986523e-09,9.531432715872611e-10,9.881940513074571e-10,1.2572175573099003e-09,1.4565502248987603e-09,1.6696903985104555e-09
1.8912559092736917e-09,1.175357871124634e-09,1.0194598764125779e-09,9.43579146117842e-10,9.76021582843346e-10,1.2423027723552718e-09,1.443483992485406e-09,1.651761508374729e-09
1.8492907744609719e-09,1.1571784313401523e-09,1.0096884352742284e-09,9.338490767146374e-10,9.635135323616363e-10,1.227016723718978e-09,1.4298939154584112e-09,1.6329671181757036e-09
1.806466213012764e-09,1.13858236108774e-09,9.996996809649322e-10,9.239088166458148e-10,9.506269446170735e-10,1.2112997399159316e-09,1.415708242719305e-09,1.6132165981767187e-09
1.762690693002432e-09,1.119508605213692e-09,9.894411105296084e-10,9.13707091900198e-10,9.37312057085062e-10,1.195083255971207e-09,1.400844321779729e-09,1.5924068513747234e-09
1.7178613946074044e-09,1.099886918546743e-09,9.788515412239171e-10,9.031842526174183e-10,9.235110426886451e-10,1.1782881812786562e-09,1.385206568140296e-09,1.5704201735826516e-09
1.6718625071491531e-09,1.0796361731884187e-09,9.678593489458983e-10,8.922706059037615e-10,9.091564675456351e-10,1.1608228961286306e-09,1.3686839666515474e-09,1.5471216585023344e-09
1.624563205358645e-09,1.0586622783625486e-09,9.56380263120746e-10,8.80884338841011e-10,8.941693855868542e-10,1.1425807745049835e-09,1.3511469741045335e-09,1.5223560307980874e-09
1.5758152322002583e-09,1.0368556052718647e-09,9.443145821854378e-10,8.68928909408026e-10,8.784569664127826e-10,1.1234370971535262e-09,1.332443648819942e-09,1.4959437544949039e-09
1.5254499961409594e-09,1.0140877738801752e-09,9.315436240980722e-10,8.56289739495781e-10,8.619095175286143e-10,1.1032451724010136e-09,1.3123947725584002e-09,1.4676762156057016e-09
1.473275065243254e-09,9.902076092340526e-10,9.179251551173497e-10,8.428299824058911e-10,8.443967127985187e-10,1.081831416970172e-09,1.290787644961672e-09,1.4373097114844426e-09
1.4190699067316075e-09,9.65036005664383e-10,9.032874366621537e-10,8.283850482642605e-10,8.257627690611654e-10,1.0589890563540991e-09,1.2673681092544226e-09,1.404557887263559e-09
1.3625806756538634e-09,9.383593385424542e-10,8.874213772559654e-10,8.127554407007527e-10,8.05820212309656e-10,1.0344699707047328e-09,1.2418301919422094e-09,1.3690821302822656e-09
1.3035137955904651e-09,9.099209206829893e-10,8.700700467506761e-10,7.956972646791368e-10,7.843417279847264e-10,1.0079740165550859e-09,1.2138024801460683e-09,1.330479249074564e-09
1.2415279917565611e-09,8.794097911212574e-10,8.509144575201422e-10,7.769094722249997e-10,7.610493717641481e-10,9.791348632843647e-10,1.1828299719922775e-09,1.2882654971203801e-09
1.1762243231197472e-09,8.464458111903602e-10,8.295539647522802e-10,7.56016459475616e-10,7.356000870894613e-10,9.47500940963602e-10,1.148349542433942e-09,1.2418556105074802e-09
1.1071336017280858e-09,8.105595665090391e-10,8.054787507008183e-10,7.325439114175e-10,7.075659658319264e-10,9.12509411010886e-10,1.1096562414809338e-09,1.190534944490831e-09
4.674139084634992e-09,2.187777532342584e-09,1.7170684928200414e-09,1.6412919624826135e-09,1.6749732943447881e-09,2.2563000983720587e-09,2.339354619218989e-09,2.866094639530824e-09
4.596044609401635e-09,2.166460247224609e-09,1.7056694119444595e-09,1.638777894204055e-09,1.6771940476391814e-09,2.2533759126335703e-09,2.3352469577461635e-09,2.854658625779148e-09
4.518448060561113e-09,2.1450739403988823e-09,1.6942947595344707e-09,1.635865361238733e-09,1.6785108619336974e-09,2.249687393545117e-09,2.330646580663679e-09,2.842719115184908e-09
4.4413224759962395e-09,2.1236143685984228e-09,1.6829408520189223e-09,1.6325523200605654e-09,1.6789316984898003e-09,2.2452372707178352e-09,2.325547944947615e-09,2.830264343840616e-09
4.3646399109316806e-09,2.1020765004339116e-09,1.6716034438982962e-09,1.62883611531687e-09,1.6784638473756347e-09,2.240027323255525e-09,2.3199445037867356e-09,2.817281184712456e-09
4.2883713047068224e-09,2.0804544389107794e-09,1.6602776642201966e-09,1.6247134086869355e-09,1.6771138554536984e-09,2.2340582836230964e-09,2.3138286001132957e-09,2.803755014837754e-09
4.212486336238688e-09,2.058741334619812e-09,1.6489579448538662e-09,1.620180098743332e-09,1.6748874457296931e-09,2.227329729845169e-09,2.3071913470377477e-09,2.789669566972431e-09
4.136953266510666e-09,2.036929288262994e-09,1.6376379393180167e-09,1.6152312304919236e-09,1.671789426834854e-09,2.219839964348121e-09,2.300022493280777e-09,2.775006763524262e-09
4.061738766206546e-09,2.01500924095669e-09,1.6263104306961703e-09,1.6098608930400766e-09,1.667823591210863e-09,2.2115858774760404e-09,2.292310271371569e-09,2.759746530257492e-09
3.98680772632667e-09,1.992970850483578e-09,1.6149672269059155e-09,1.6040621035688914e-09,1.6629926003218372e-09,2.2025627933688847e-09,2.284041225992392e-09,2.743866586835676e-09
3.912123049319644e-09,1.970802351349205e-09,1.603599041270809e-09,1.5978266754637915e-09,1.6572978549315596e-09,2.1927642954873843e-09,2.2752000193880355e-09,2.72734221077457e-09
3.837645417879123e-09,1.948490396114468e-09,1.5921953559512267e-09,1.5911450680614007e-09,1.6507393481334943e-09,2.1821820285781408e-09,2.2657692101957652e-09,2.710145970784981e-09
3.763333038118637e-09,1.9260198750148e-09,1.5807442653179582e-09,1.584006214997885e-09,1.6433154984063543e-09,2.1708054732819753e-09,2.255729001377554e-09,2.6922474247742972e-09
3.689141353310603e-09,1.903373710318693e-09,1.569232295772229e-09,1.5763973275671871e-09,1.635022959461512e-09,2.1586216888754687e-09,2.2450569521151496e-09,2.673612776921283e-09
3.6150227237501853e-09,1.8805326211991422e-09,1.5576441977994102e-09,1.5683036687905326e-09,1.625856403036657e-09,2.145615018760354e-09,2.233727647526461e-09,2.654204487207904e-09
3.5409260675597115e-09,1.8574748540657566e-09,1.5459627051657954e-09,1.5597082930391154e-09,1.6158082700455594e-09,2.1317667522557027e-09,2.2217123188390013e-09,2.633980825538226e-09
3.466796456356762e-09,1.8341758722876734e-09,1.5341682550676723e-09,1.5505917449828548e-09,1.6048684845786822e-09,2.1170547349350423e-09,2.20897840514504e-09,2.6128953610512046e-09
3.3925746586371596e-09,1.810607997990985e-09,1.522238661679121e-09,1.540931710326612e-09,1.5930241241312135e-09,2.1014529181406276e-09,2.1954890460053198e-09,2.590896375369654e-09
3.3181966224302904e-09,1.7867399970651723e-09,1.510148733824006e-09,1.530702609151525e-09,1.580259038046326e-09,2.0849308363032932e-09,2.181202491845434e-09,2.567926186235013e-09
3.2435928872212003e-09,1.7625365965886142e-09,1.497869825329847e-09,1.519875120631332e-09,1.5665534044423875e-09,2.0674529981991286e-09,2.1660714162028728e-09,2.5439203651454993e-09
3.1686879132310603e-09,1.7379579214762975e-09,1.485369303865003e-09,1.508415625311822e-09,1.551883213745605e-09,2.0489781751463633e-09,2.1500421102424477e-09,2.518806829104134e-09
3.0933993138327684e-09,1.712958834121353e-09,1.472609920531465e-09,1.4962855478739267e-09,1.5362196642535451e-09,2.029458565196574e-09,2.133053535367716e-09,2.492504782196442e-09
3.017636974027999e-09,1.6874881569664303e-09,1.4595490579405202e-09,1.4834405791369006e-09,1.519528451749367e-09,2.0088388073613213e-09,2.1150362039074633e-09,2.4649234772117292e-09
